country,field,year,num_patent_applications,num_patent_granted,complete,pillar,is_group
Taiwan,Telecommunications,2022,40,27.0,False,patents,False
Taiwan,Telecommunications,2023,4,3.0,False,patents,False
Taiwan,Telecommunications,2024,0,0.0,False,patents,False
Taiwan,Transportation,2015,0,0.0,True,patents,False
Taiwan,Transportation,2016,6,5.0,True,patents,False
Taiwan,Transportation,2017,3,2.0,True,patents,False
Taiwan,Transportation,2018,15,14.0,True,patents,False
Taiwan,Transportation,2019,7,7.0,False,patents,False
Taiwan,Transportation,2020,5,5.0,False,patents,False
Taiwan,Transportation,2021,5,4.0,False,patents,False
Taiwan,Transportation,2022,10,9.0,False,patents,False
Taiwan,Transportation,2023,3,3.0,False,patents,False
Taiwan,Transportation,2024,0,0.0,False,patents,False
Thailand,Agriculture,2017,0,,False,patents,False
Thailand,All,2017,1,,False,patents,False
Thailand,Banking and Finance,2017,0,,False,patents,False
Thailand,Business,2017,1,,False,patents,False
Thailand,Energy Management,2017,0,,False,patents,False
Thailand,Industry and Manufacturing,2017,0,,False,patents,False
Thailand,Life Sciences,2017,0,,False,patents,False
Thailand,Personal Devices and Computing,2017,0,,False,patents,False
Thailand,Physical Sciences and Engineering,2017,0,,False,patents,False
Thailand,Security,2017,0,,False,patents,False
Thailand,Telecommunications,2017,0,,False,patents,False
Thailand,Transportation,2017,0,,False,patents,False
Tunisia,Agriculture,2020,0,,False,patents,False
Tunisia,Agriculture,2021,1,,False,patents,False
Tunisia,Agriculture,2022,0,,False,patents,False
Tunisia,All,2020,1,,False,patents,False
Tunisia,All,2021,2,,False,patents,False
Tunisia,All,2022,1,,False,patents,False
Tunisia,Banking and Finance,2020,0,,False,patents,False
Tunisia,Banking and Finance,2021,0,,False,patents,False
Tunisia,Banking and Finance,2022,0,,False,patents,False
Tunisia,Business,2020,0,,False,patents,False
Tunisia,Business,2021,0,,False,patents,False
Tunisia,Business,2022,0,,False,patents,False
Tunisia,Energy Management,2020,0,,False,patents,False
Tunisia,Energy Management,2021,0,,False,patents,False
Tunisia,Energy Management,2022,0,,False,patents,False
Tunisia,Industry and Manufacturing,2020,0,,False,patents,False
Tunisia,Industry and Manufacturing,2021,0,,False,patents,False
Tunisia,Industry and Manufacturing,2022,0,,False,patents,False
Tunisia,Life Sciences,2020,0,,False,patents,False
Tunisia,Life Sciences,2021,0,,False,patents,False
Tunisia,Life Sciences,2022,0,,False,patents,False
Tunisia,Personal Devices and Computing,2020,0,,False,patents,False
Tunisia,Personal Devices and Computing,2021,0,,False,patents,False
Tunisia,Personal Devices and Computing,2022,0,,False,patents,False
Tunisia,Physical Sciences and Engineering,2020,0,,False,patents,False
Tunisia,Physical Sciences and Engineering,2021,0,,False,patents,False
Tunisia,Physical Sciences and Engineering,2022,0,,False,patents,False
Tunisia,Security,2020,0,,False,patents,False
Tunisia,Security,2021,1,,False,patents,False
Tunisia,Security,2022,1,,False,patents,False
Tunisia,Telecommunications,2020,0,,False,patents,False
Tunisia,Telecommunications,2021,0,,False,patents,False
Tunisia,Telecommunications,2022,1,,False,patents,False
Tunisia,Transportation,2020,0,,False,patents,False
Tunisia,Transportation,2021,0,,False,patents,False
Tunisia,Transportation,2022,0,,False,patents,False
Turkey,Agriculture,2015,0,0.0,True,patents,False
Turkey,Agriculture,2016,0,0.0,True,patents,False
Turkey,Agriculture,2017,0,0.0,True,patents,False
Turkey,Agriculture,2018,1,0.0,True,patents,False
Turkey,Agriculture,2019,2,0.0,False,patents,False
Turkey,Agriculture,2020,1,,False,patents,False
Turkey,Agriculture,2021,3,0.0,False,patents,False
Turkey,Agriculture,2022,3,,False,patents,False
Turkey,All,2015,4,3.0,True,patents,False
Turkey,All,2016,8,1.0,True,patents,False
Turkey,All,2017,11,3.0,True,patents,False
Turkey,All,2018,18,5.0,True,patents,False
Turkey,All,2019,25,4.0,False,patents,False
Turkey,All,2020,46,,False,patents,False
Turkey,All,2021,39,3.0,False,patents,False
Turkey,All,2022,22,,False,patents,False
Turkey,Banking and Finance,2015,0,0.0,True,patents,False
Turkey,Banking and Finance,2016,1,1.0,True,patents,False
Turkey,Banking and Finance,2017,1,0.0,True,patents,False
Turkey,Banking and Finance,2018,2,1.0,True,patents,False
Turkey,Banking and Finance,2019,0,0.0,False,patents,False
Turkey,Banking and Finance,2020,8,,False,patents,False
Turkey,Banking and Finance,2021,4,0.0,False,patents,False
Turkey,Banking and Finance,2022,4,,False,patents,False
Turkey,Business,2015,0,0.0,True,patents,False
Turkey,Business,2016,1,1.0,True,patents,False
Turkey,Business,2017,1,0.0,True,patents,False
Turkey,Business,2018,4,2.0,True,patents,False
Turkey,Business,2019,3,0.0,False,patents,False
Turkey,Business,2020,8,,False,patents,False
Turkey,Business,2021,4,0.0,False,patents,False
Turkey,Business,2022,5,,False,patents,False
Turkey,Energy Management,2015,0,0.0,True,patents,False
Turkey,Energy Management,2016,0,0.0,True,patents,False
Turkey,Energy Management,2017,0,0.0,True,patents,False
Turkey,Energy Management,2018,0,0.0,True,patents,False
Turkey,Energy Management,2019,0,0.0,False,patents,False
Turkey,Energy Management,2020,1,,False,patents,False
Turkey,Energy Management,2021,1,0.0,False,patents,False
Turkey,Energy Management,2022,1,,False,patents,False
Turkey,Industry and Manufacturing,2015,0,0.0,True,patents,False
Turkey,Industry and Manufacturing,2016,0,0.0,True,patents,False
Turkey,Industry and Manufacturing,2017,1,1.0,True,patents,False
Turkey,Industry and Manufacturing,2018,0,0.0,True,patents,False
Turkey,Industry and Manufacturing,2019,4,1.0,False,patents,False
Turkey,Industry and Manufacturing,2020,4,,False,patents,False
Turkey,Industry and Manufacturing,2021,2,0.0,False,patents,False
Turkey,Industry and Manufacturing,2022,1,,False,patents,False
Turkey,Life Sciences,2015,1,0.0,True,patents,False
Turkey,Life Sciences,2016,0,0.0,True,patents,False
Turkey,Life Sciences,2017,2,1.0,True,patents,False
Turkey,Life Sciences,2018,2,0.0,True,patents,False
Turkey,Life Sciences,2019,4,0.0,False,patents,False
Turkey,Life Sciences,2020,12,,False,patents,False
Turkey,Life Sciences,2021,8,0.0,False,patents,False
Turkey,Life Sciences,2022,6,,False,patents,False
Turkey,Personal Devices and Computing,2015,2,2.0,True,patents,False
Turkey,Personal Devices and Computing,2016,0,0.0,True,patents,False
Turkey,Personal Devices and Computing,2017,2,1.0,True,patents,False
Turkey,Personal Devices and Computing,2018,6,4.0,True,patents,False
Turkey,Personal Devices and Computing,2019,6,1.0,False,patents,False
Turkey,Personal Devices and Computing,2020,11,,False,patents,False
Turkey,Personal Devices and Computing,2021,11,1.0,False,patents,False
Turkey,Personal Devices and Computing,2022,4,,False,patents,False
Turkey,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Turkey,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Turkey,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Turkey,Physical Sciences and Engineering,2018,0,0.0,True,patents,False
Turkey,Physical Sciences and Engineering,2019,1,0.0,False,patents,False
Turkey,Physical Sciences and Engineering,2020,2,,False,patents,False
Turkey,Physical Sciences and Engineering,2021,1,0.0,False,patents,False
Turkey,Physical Sciences and Engineering,2022,0,,False,patents,False
Turkey,Security,2015,0,0.0,True,patents,False
Turkey,Security,2016,0,0.0,True,patents,False
Turkey,Security,2017,1,0.0,True,patents,False
Turkey,Security,2018,0,0.0,True,patents,False
Turkey,Security,2019,0,0.0,False,patents,False
Turkey,Security,2020,6,,False,patents,False
Turkey,Security,2021,4,0.0,False,patents,False
Turkey,Security,2022,1,,False,patents,False
Turkey,Telecommunications,2015,2,2.0,True,patents,False
Turkey,Telecommunications,2016,0,0.0,True,patents,False
Turkey,Telecommunications,2017,5,0.0,True,patents,False
Turkey,Telecommunications,2018,2,2.0,True,patents,False
Turkey,Telecommunications,2019,5,2.0,False,patents,False
Turkey,Telecommunications,2020,7,,False,patents,False
Turkey,Telecommunications,2021,9,1.0,False,patents,False
Turkey,Telecommunications,2022,4,,False,patents,False
Turkey,Transportation,2015,1,1.0,True,patents,False
Turkey,Transportation,2016,2,1.0,True,patents,False
Turkey,Transportation,2017,0,0.0,True,patents,False
Turkey,Transportation,2018,1,0.0,True,patents,False
Turkey,Transportation,2019,2,0.0,False,patents,False
Turkey,Transportation,2020,1,,False,patents,False
Turkey,Transportation,2021,4,0.0,False,patents,False
Turkey,Transportation,2022,2,,False,patents,False
Ukraine,Agriculture,2015,1,1.0,True,patents,False
Ukraine,Agriculture,2016,0,0.0,True,patents,False
Ukraine,Agriculture,2017,0,0.0,True,patents,False
Ukraine,Agriculture,2018,1,1.0,True,patents,False
Ukraine,Agriculture,2019,0,0.0,False,patents,False
Ukraine,Agriculture,2021,0,0.0,False,patents,False
Ukraine,Agriculture,2022,0,0.0,False,patents,False
Ukraine,Agriculture,2023,0,0.0,False,patents,False
Ukraine,All,2015,12,12.0,True,patents,False
Ukraine,All,2016,4,4.0,True,patents,False
Ukraine,All,2017,2,1.0,True,patents,False
Ukraine,All,2018,4,4.0,True,patents,False
Ukraine,All,2019,2,2.0,False,patents,False
Ukraine,All,2021,6,6.0,False,patents,False
Ukraine,All,2022,1,1.0,False,patents,False
Ukraine,All,2023,7,7.0,False,patents,False
Ukraine,Banking and Finance,2015,0,0.0,True,patents,False
Ukraine,Banking and Finance,2016,0,0.0,True,patents,False
Ukraine,Banking and Finance,2017,0,0.0,True,patents,False
Ukraine,Banking and Finance,2018,0,0.0,True,patents,False
Ukraine,Banking and Finance,2019,0,0.0,False,patents,False
Ukraine,Banking and Finance,2021,0,0.0,False,patents,False
Ukraine,Banking and Finance,2022,0,0.0,False,patents,False
Ukraine,Banking and Finance,2023,0,0.0,False,patents,False
Ukraine,Business,2015,0,0.0,True,patents,False
Ukraine,Business,2016,0,0.0,True,patents,False
Ukraine,Business,2017,0,0.0,True,patents,False
Ukraine,Business,2018,0,0.0,True,patents,False
Ukraine,Business,2019,0,0.0,False,patents,False
Ukraine,Business,2021,0,0.0,False,patents,False
Ukraine,Business,2022,0,0.0,False,patents,False
Ukraine,Business,2023,0,0.0,False,patents,False
Ukraine,Energy Management,2015,0,0.0,True,patents,False
Ukraine,Energy Management,2016,0,0.0,True,patents,False
Ukraine,Energy Management,2017,0,0.0,True,patents,False
Ukraine,Energy Management,2018,0,0.0,True,patents,False
Ukraine,Energy Management,2019,0,0.0,False,patents,False
Ukraine,Energy Management,2021,0,0.0,False,patents,False
Ukraine,Energy Management,2022,0,0.0,False,patents,False
Ukraine,Energy Management,2023,0,0.0,False,patents,False
Ukraine,Industry and Manufacturing,2015,0,0.0,True,patents,False
Ukraine,Industry and Manufacturing,2016,0,0.0,True,patents,False
Ukraine,Industry and Manufacturing,2017,0,0.0,True,patents,False
Ukraine,Industry and Manufacturing,2018,1,1.0,True,patents,False
Ukraine,Industry and Manufacturing,2019,0,0.0,False,patents,False
Ukraine,Industry and Manufacturing,2021,0,0.0,False,patents,False
Ukraine,Industry and Manufacturing,2022,0,0.0,False,patents,False
Ukraine,Industry and Manufacturing,2023,0,0.0,False,patents,False
Ukraine,Life Sciences,2015,1,1.0,True,patents,False
Ukraine,Life Sciences,2016,0,0.0,True,patents,False
Ukraine,Life Sciences,2017,0,0.0,True,patents,False
Ukraine,Life Sciences,2018,0,0.0,True,patents,False
Ukraine,Life Sciences,2019,0,0.0,False,patents,False
Ukraine,Life Sciences,2021,1,1.0,False,patents,False
Ukraine,Life Sciences,2022,0,0.0,False,patents,False
Ukraine,Life Sciences,2023,0,0.0,False,patents,False
Ukraine,Personal Devices and Computing,2015,2,2.0,True,patents,False
Ukraine,Personal Devices and Computing,2016,0,0.0,True,patents,False
Ukraine,Personal Devices and Computing,2017,0,0.0,True,patents,False
Ukraine,Personal Devices and Computing,2018,1,1.0,True,patents,False
Ukraine,Personal Devices and Computing,2019,0,0.0,False,patents,False
Ukraine,Personal Devices and Computing,2021,0,0.0,False,patents,False
Ukraine,Personal Devices and Computing,2022,0,0.0,False,patents,False
Ukraine,Personal Devices and Computing,2023,0,0.0,False,patents,False
Ukraine,Physical Sciences and Engineering,2015,0,0.0,True,patents,False
Ukraine,Physical Sciences and Engineering,2016,0,0.0,True,patents,False
Ukraine,Physical Sciences and Engineering,2017,0,0.0,True,patents,False
Ukraine,Physical Sciences and Engineering,2018,1,1.0,True,patents,False
Ukraine,Physical Sciences and Engineering,2019,0,0.0,False,patents,False
Ukraine,Physical Sciences and Engineering,2021,0,0.0,False,patents,False
Ukraine,Physical Sciences and Engineering,2022,0,0.0,False,patents,False
Ukraine,Physical Sciences and Engineering,2023,0,0.0,False,patents,False
Ukraine,Security,2015,0,0.0,True,patents,False
Ukraine,Security,2016,0,0.0,True,patents,False
Ukraine,Security,2017,0,0.0,True,patents,False
Ukraine,Security,2018,0,0.0,True,patents,False
Ukraine,Security,2019,0,0.0,False,patents,False
Ukraine,Security,2021,0,0.0,False,patents,False
Ukraine,Security,2022,0,0.0,False,patents,False
Ukraine,Security,2023,0,0.0,False,patents,False
Ukraine,Telecommunications,2015,0,0.0,True,patents,False
Ukraine,Telecommunications,2016,0,0.0,True,patents,False
Ukraine,Telecommunications,2017,0,0.0,True,patents,False
Ukraine,Telecommunications,2018,0,0.0,True,patents,False
Ukraine,Telecommunications,2019,0,0.0,False,patents,False
Ukraine,Telecommunications,2021,0,0.0,False,patents,False
Ukraine,Telecommunications,2022,0,0.0,False,patents,False
Ukraine,Telecommunications,2023,0,0.0,False,patents,False
Ukraine,Transportation,2015,0,0.0,True,patents,False
Ukraine,Transportation,2016,0,0.0,True,patents,False
Ukraine,Transportation,2017,0,0.0,True,patents,False
Ukraine,Transportation,2018,0,0.0,True,patents,False
Ukraine,Transportation,2019,0,0.0,False,patents,False
Ukraine,Transportation,2021,0,0.0,False,patents,False
Ukraine,Transportation,2022,0,0.0,False,patents,False
Ukraine,Transportation,2023,0,0.0,False,patents,False
United Kingdom,Agriculture,2015,0,0.0,True,patents,False
United Kingdom,Agriculture,2016,2,2.0,True,patents,False
United Kingdom,Agriculture,2017,5,4.0,True,patents,False
United Kingdom,Agriculture,2018,6,5.0,True,patents,False
United Kingdom,Agriculture,2019,7,7.0,False,patents,False
United Kingdom,Agriculture,2020,16,12.0,False,patents,False
United Kingdom,Agriculture,2021,3,1.0,False,patents,False
United Kingdom,Agriculture,2022,7,1.0,False,patents,False
United Kingdom,Agriculture,2023,9,0.0,False,patents,False
United Kingdom,Agriculture,2024,1,0.0,False,patents,False
United Kingdom,All,2015,93,62.0,True,patents,False
United Kingdom,All,2016,189,130.0,True,patents,False
United Kingdom,All,2017,276,198.0,True,patents,False
United Kingdom,All,2018,407,260.0,True,patents,False
United Kingdom,All,2019,423,295.0,False,patents,False
United Kingdom,All,2020,440,246.0,False,patents,False
United Kingdom,All,2021,477,192.0,False,patents,False
United Kingdom,All,2022,486,145.0,False,patents,False
United Kingdom,All,2023,488,46.0,False,patents,False
United Kingdom,All,2024,184,3.0,False,patents,False
United Kingdom,Banking and Finance,2015,3,2.0,True,patents,False
United Kingdom,Banking and Finance,2016,11,7.0,True,patents,False
United Kingdom,Banking and Finance,2017,7,6.0,True,patents,False
United Kingdom,Banking and Finance,2018,19,14.0,True,patents,False
United Kingdom,Banking and Finance,2019,17,12.0,False,patents,False
United Kingdom,Banking and Finance,2020,25,11.0,False,patents,False
United Kingdom,Banking and Finance,2021,11,1.0,False,patents,False
United Kingdom,Banking and Finance,2022,14,2.0,False,patents,False
United Kingdom,Banking and Finance,2023,13,0.0,False,patents,False
United Kingdom,Banking and Finance,2024,6,1.0,False,patents,False
United Kingdom,Business,2015,15,9.0,True,patents,False
United Kingdom,Business,2016,39,24.0,True,patents,False
United Kingdom,Business,2017,23,16.0,True,patents,False
United Kingdom,Business,2018,53,34.0,True,patents,False
United Kingdom,Business,2019,35,20.0,False,patents,False
United Kingdom,Business,2020,37,12.0,False,patents,False
United Kingdom,Business,2021,33,9.0,False,patents,False
United Kingdom,Business,2022,37,11.0,False,patents,False
United Kingdom,Business,2023,28,0.0,False,patents,False
United Kingdom,Business,2024,10,1.0,False,patents,False
United Kingdom,Energy Management,2015,5,4.0,True,patents,False
United Kingdom,Energy Management,2016,3,1.0,True,patents,False
