country,field,year,num_articles,complete
Georgia,Natural Language Processing,2015,3,True
Asia,Natural Language Processing,2018,7686,True
Asia,Natural Language Processing,2025,7673,False
Brazil,Natural Language Processing,2023,332,True
Albania,Natural Language Processing,2016,5,True
Egypt,Natural Language Processing,2020,139,True
Egypt,Natural Language Processing,2023,227,True
Slovakia,Natural Language Processing,2019,41,True
Ethiopia,Natural Language Processing,2024,49,False
Uganda,Natural Language Processing,2021,6,True
Somalia,Natural Language Processing,2023,3,True
Portugal,Natural Language Processing,2018,139,True
Portugal,Natural Language Processing,2024,134,False
Timor-Leste,Natural Language Processing,2021,1,True
North America and the Caribbean,Natural Language Processing,2021,7026,True
Grenada,Robotics,2024,4,False
Rwanda,Robotics,2021,1,True
Belarus,Robotics,2022,21,True
Lithuania,Robotics,2022,27,True
France,Robotics,2025,563,False
NATO,Robotics,2019,16899,True
Canada,Robotics,2023,1308,True
Hungary,Robotics,2021,150,True
Nepal,Robotics,2019,2,True
Nepal,Robotics,2025,9,False
South and Central America,Robotics,2017,793,True
China (mainland),Robotics,2023,16130,True
Colombia,Robotics,2016,111,True
Moldova,Robotics,2019,3,True
Congo,Robotics,2022,1,True
India,Robotics,2016,1004,True
India,Robotics,2019,1479,True
India,Robotics,2021,2192,True
India,Robotics,2022,2250,True
Cyprus,Robotics,2017,33,True
Cyprus,Robotics,2019,35,True
Denmark,Robotics,2018,256,True
Fiji,Robotics,2019,4,True
Iraq,Robotics,2025,58,False
Asia,Robotics,2016,12002,True
Quad,Robotics,2016,9677,True
Oceania,Robotics,2020,913,True
Africa,Robotics,2015,344,True
Australia,Robotics,2016,613,True
Iran,Robotics,2021,365,True
Mali,Robotics,2017,1,True
Antigua and Barbuda,Robotics,2024,2,False
Global Partnership on Artificial Intelligence,Robotics,2018,21187,True
Mexico,Robotics,2015,277,True
Slovenia,Robotics,2025,25,False
Zimbabwe,Robotics,2020,3,True
Ireland,Robotics,2025,69,False
Latvia,Robotics,2025,14,False
Italy,Robotics,2024,2016,False
Romania,Robotics,2021,271,True
Taiwan,Robotics,2024,493,False
United States,AI Safety,2016,615,True
Estonia,AI Safety,2019,4,True
Norway,AI Safety,2016,8,True
New Zealand,AI Safety,2018,6,True
South Africa,AI Safety,2016,6,True
Lebanon,AI Safety,2024,6,False
Luxembourg,AI Safety,2015,4,True
Hungary,AI Safety,2020,4,True
Lithuania,AI Safety,2024,5,False
Canada,AI Safety,2017,56,True
Sri Lanka,AI Safety,2021,3,True
United Arab Emirates,AI Safety,2015,3,True
Malaysia,AI Safety,2017,6,True
Denmark,AI Safety,2018,16,True
Taiwan,AI Safety,2019,21,True
Taiwan,AI Safety,2023,48,True
Vietnam,AI Safety,2017,1,True
Israel,AI Safety,2017,39,True
Austria,AI Safety,2022,56,True
Slovenia,AI Safety,2022,5,True
Morocco,AI Safety,2024,45,False
Five Eyes,AI Safety,2017,1027,True
Africa,AI Safety,2022,49,True
Mali,All,2018,3,True
Ethiopia,All,2019,68,True
Luxembourg,All,2016,132,True
Philippines,All,2016,110,True
Italy,All,2015,3960,True
Italy,All,2017,4199,True
Ghana,All,2023,212,True
Kenya,All,2018,41,True
Congo,All,2015,3,True
Mexico,All,2018,1149,True
Pakistan,All,2017,840,True
Pakistan,All,2020,1909,True
Pakistan,All,2022,3213,True
Paraguay,All,2024,15,False
Bahrain,All,2015,19,True
Sweden,All,2023,2671,True
North Macedonia,All,2015,33,True
Lebanon,All,2017,138,True
Ukraine,All,2015,330,True
Netherlands,All,2020,3573,True
Netherlands,All,2021,4102,True
Serbia,All,2016,243,True
Belgium,All,2024,1801,False
China (mainland),All,2017,26399,True
Iraq,All,2022,1935,True
Iraq,All,2023,2440,True
Portugal,All,2018,1258,True
New Zealand,All,2024,896,False
Mozambique,All,2023,17,True
Fiji,All,2016,29,True
Fiji,All,2022,32,True
Fiji,All,2023,36,True
Hungary,All,2020,657,True
Estonia,All,2025,127,False
South Africa,All,2025,570,False
Botswana,All,2025,23,False
Kyrgyzstan,All,2025,25,False
Guatemala,All,2018,6,True
Belarus,All,2020,93,True
Zambia,All,2017,3,True
Russia,All,2019,3892,True
Cameroon,All,2019,39,True
Israel,All,2019,1322,True
Palau,All,2019,1,True
Taiwan,Computer Vision,2018,727,True
Papua New Guinea,Computer Vision,2025,7,False
Lithuania,Computer Vision,2025,48,False
North Macedonia,Computer Vision,2023,12,True
Finland,Computer Vision,2023,370,True
Panama,Computer Vision,2018,6,True
Malta,Computer Vision,2016,20,True
Malta,Computer Vision,2020,29,True
Russia,Computer Vision,2019,917,True
Croatia,Computer Vision,2020,96,True
Ireland,Computer Vision,2017,85,True
Ireland,Computer Vision,2021,206,True
Hungary,Computer Vision,2017,74,True
San Marino,Computer Vision,2018,1,True
ASEAN,Computer Vision,2017,2165,True
ASEAN,Computer Vision,2018,2774,True
Estonia,Computer Vision,2016,15,True
Mongolia,Computer Vision,2020,5,True
Cambodia,Computer Vision,2022,5,True
Cambodia,Computer Vision,2023,12,True
Colombia,Computer Vision,2025,85,False
Cameroon,Computer Vision,2023,15,True
Tajikistan,Computer Vision,2020,1,True
Eritrea,Computer Vision,2023,2,True
Denmark,Computer Vision,2022,330,True
Peru,Computer Vision,2021,98,True
Paraguay,Computer Vision,2019,8,True
South and Central America,Computer Vision,2020,1553,True
Poland,Computer Vision,2016,452,True
Bolivia,Computer Vision,2017,1,True
Chile,Computer Vision,2018,70,True
Israel,Computer Vision,2020,376,True
Norway,Computer Vision,2023,530,True
Norway,Computer Vision,2024,423,False
Kazakhstan,Computer Vision,2022,76,True
South Korea,Computer Vision,2017,1153,True
South Korea,Computer Vision,2020,2445,True
Morocco,Computer Vision,2022,294,True
Gabon,Computer Vision,2020,1,True
Sweden,Computer Vision,2018,247,True
Singapore,Large language models,2017,17,True
Morocco,Large language models,2020,10,True
Malawi,Large language models,2022,2,True
Iceland,Large language models,2023,7,True
South Korea,Large language models,2025,702,False
Spain,Large language models,2020,86,True
Congo,Large language models,2024,1,False
Peru,Large language models,2025,3,False
Europe,Large language models,2018,576,True
Europe,Large language models,2021,2928,True
Indonesia,Large language models,2025,127,False
Myanmar,Large language models,2019,3,True
Pakistan,Large language models,2022,52,True
Kuwait,Large language models,2025,14,False
Australia,Large language models,2022,418,True
Algeria,Large language models,2021,7,True
Tanzania,Large language models,2025,2,False
Sweden,Large language models,2020,45,True
Ethiopia,Large language models,2022,8,True
Cambodia,Large language models,2022,1,True
Slovenia,Large language models,2019,5,True
Serbia,Large language models,2023,16,True
Uruguay,Large language models,2022,3,True
Five Eyes,Large language models,2016,328,True
Turkey,Natural Language Processing,2019,209,True
Iceland,Natural Language Processing,2021,5,True
Costa Rica,Natural Language Processing,2025,2,False
Luxembourg,Natural Language Processing,2023,31,True
Luxembourg,Natural Language Processing,2024,23,False
Peru,Natural Language Processing,2024,21,False
Morocco,Natural Language Processing,2025,67,False
North Macedonia,Natural Language Processing,2017,11,True
Italy,Natural Language Processing,2015,375,True
Hungary,Natural Language Processing,2015,50,True
Uzbekistan,Natural Language Processing,2022,53,True
Tanzania,Natural Language Processing,2016,1,True
New Zealand,Natural Language Processing,2023,90,True
Taiwan,Natural Language Processing,2024,326,False
Belgium,Natural Language Processing,2018,189,True
Paraguay,Natural Language Processing,2022,1,True
Guinea,Natural Language Processing,2023,1,True
Bulgaria,Natural Language Processing,2018,30,True
Malta,Natural Language Processing,2017,20,True
Malta,Natural Language Processing,2020,19,True
Mexico,Natural Language Processing,2024,99,False
Egypt,Natural Language Processing,2018,96,True
Qatar,Natural Language Processing,2022,56,True
Ethiopia,Natural Language Processing,2020,29,True
Algeria,Natural Language Processing,2015,47,True
Kazakhstan,Natural Language Processing,2015,17,True
Cambodia,Natural Language Processing,2020,1,True
Brunei Darussalam,Natural Language Processing,2021,6,True
Grenada,Robotics,2021,2,True
Cuba,Robotics,2024,2,False
Costa Rica,Robotics,2020,15,True
Montenegro,Robotics,2024,1,False
Belarus,Robotics,2018,6,True
Sweden,Robotics,2021,433,True
Jordan,Robotics,2021,35,True
Mongolia,Robotics,2024,1,False
Switzerland,Robotics,2021,610,True
Serbia,Robotics,2024,60,False
North America and the Caribbean,Robotics,2023,8848,True
Fiji,Robotics,2018,6,True
Chile,Robotics,2015,54,True
Oceania,Robotics,2022,852,True
Saudi Arabia,Robotics,2018,103,True
Peru,Robotics,2023,105,True
Australia,Robotics,2015,495,True
Thailand,Robotics,2018,104,True
Thailand,Robotics,2023,176,True
Sri Lanka,Robotics,2018,61,True
Mexico,Robotics,2017,265,True
Tunisia,Robotics,2019,88,True
Tunisia,Robotics,2021,63,True
ASEAN,Robotics,2021,1777,True
Malaysia,Robotics,2015,374,True
Indonesia,Robotics,2020,435,True
Togo,Robotics,2021,1,True
North Macedonia,Robotics,2022,7,True
Ethiopia,Robotics,2018,4,True
Ireland,Robotics,2021,121,True
Nicaragua,Robotics,2019,2,True
Qatar,Robotics,2023,48,True
Brazil,Robotics,2025,254,False
Botswana,Robotics,2022,3,True
Venezuela,Robotics,2018,9,True
Peru,AI Safety,2025,1,False
Malawi,AI Safety,2025,1,False
Norway,AI Safety,2023,37,True
North Macedonia,AI Safety,2020,2,True
Brunei Darussalam,AI Safety,2017,1,True
Hungary,AI Safety,2017,4,True
Hungary,AI Safety,2019,3,True
Canada,AI Safety,2015,55,True
United Kingdom,AI Safety,2015,118,True
OECD,AI Safety,2018,2261,True
Turkey,AI Safety,2025,56,False
Belgium,AI Safety,2017,19,True
Bangladesh,AI Safety,2020,10,True
Singapore,AI Safety,2018,55,True
Mauritius,AI Safety,2023,1,True
Colombia,AI Safety,2019,4,True
Iran,AI Safety,2021,17,True
Morocco,AI Safety,2023,30,True
Five Eyes,AI Safety,2025,2195,False
Czechia,AI Safety,2022,19,True
Ukraine,AI Safety,2025,7,False
Mali,All,2017,5,True
Somalia,All,2025,14,False
North America and the Caribbean,All,2015,24342,True
Japan,All,2023,10929,True
Uzbekistan,All,2019,66,True
Nicaragua,All,2015,1,True
Finland,All,2017,678,True
Monaco,All,2020,2,True
Qatar,All,2018,260,True
Philippines,All,2023,986,True
ASEAN,All,2021,14323,True
Australia,All,2017,3221,True
Australia,All,2019,4943,True
Côte d'Ivoire,All,2023,29,True
Senegal,All,2019,30,True
Iran,All,2019,2113,True
Iran,All,2022,2726,True
Thailand,All,2025,961,False
Gabon,All,2020,3,True
Bulgaria,All,2020,282,True
Colombia,All,2017,495,True
Paraguay,All,2017,13,True
Burundi,All,2023,10,True
Morocco,All,2024,1543,False
Oceania,All,2018,4515,True
Ecuador,All,2019,372,True
Armenia,All,2024,67,False
Vietnam,All,2025,743,False
Georgia,All,2022,37,True
Georgia,All,2023,50,True
Tajikistan,All,2024,7,False
South Africa,All,2015,279,True
Slovakia,All,2021,415,True
Kyrgyzstan,All,2016,1,True
Papua New Guinea,All,2021,14,True
Tunisia,All,2019,608,True
Yemen,All,2022,207,True
Myanmar,All,2017,46,True
Indonesia,All,2022,5088,True
Israel,All,2021,1813,True
Tanzania,Computer Vision,2025,8,False
Ecuador,Computer Vision,2017,92,True
Albania,Computer Vision,2016,2,True
Bulgaria,Computer Vision,2015,26,True
Belgium,Computer Vision,2021,425,True
Libya,Computer Vision,2018,9,True
Bahrain,Computer Vision,2021,22,True
Ireland,Computer Vision,2024,327,False
Gambia,Computer Vision,2022,1,True
Armenia,Computer Vision,2023,15,True
Sri Lanka,Computer Vision,2017,53,True
Yemen,Computer Vision,2016,10,True
Sudan,Computer Vision,2017,28,True
Ghana,Computer Vision,2019,28,True
Côte d'Ivoire,Computer Vision,2023,12,True
North Korea,Computer Vision,2016,2,True
Lesotho,Computer Vision,2023,1,True
Cambodia,Computer Vision,2016,4,True
Colombia,Computer Vision,2019,203,True
Burkina Faso,Computer Vision,2023,4,True
Asia,Computer Vision,2022,62903,True
Africa,Computer Vision,2023,2607,True
Paraguay,Computer Vision,2017,4,True
Mauritius,Computer Vision,2017,4,True
Qatar,Computer Vision,2016,48,True
United Kingdom,Computer Vision,2024,3706,False
Chad,Computer Vision,2025,3,False
Chile,Computer Vision,2017,60,True
Luxembourg,Computer Vision,2020,37,True
Venezuela,Computer Vision,2015,8,True
Venezuela,Computer Vision,2024,3,False
Afghanistan,Computer Vision,2020,4,True
Azerbaijan,Computer Vision,2017,1,True
South Korea,Computer Vision,2015,1313,True
China (mainland),Computer Vision,2020,23344,True
Gabon,Computer Vision,2019,1,True
Germany,Computer Vision,2023,3671,True
Sierra Leone,Computer Vision,2017,1,True
South and Central America,Large language models,2016,2,True
Tajikistan,Large language models,2025,1,False
Latvia,Large language models,2020,6,True
Jordan,Large language models,2019,5,True
Belgium,Large language models,2018,18,True
Norway,Large language models,2019,8,True
France,Large language models,2018,57,True
Taiwan,Large language models,2024,337,False
Turkey,Large language models,2018,6,True
Global Partnership on Artificial Intelligence,Large language models,2019,3210,True
Vietnam,Large language models,2020,41,True
Europe,Large language models,2015,139,True
Romania,Large language models,2022,38,True
Denmark,Large language models,2016,5,True
Armenia,Large language models,2023,2,True
Saudi Arabia,Large language models,2019,16,True
Myanmar,Large language models,2021,2,True
Nigeria,Large language models,2021,5,True
NATO,Large language models,2018,1347,True
Quad,Large language models,2022,4572,True
Quad,Large language models,2025,4524,False
Malaysia,Large language models,2021,20,True
Sri Lanka,Natural Language Processing,2024,88,False
Malaysia,Natural Language Processing,2025,132,False
Yemen,Natural Language Processing,2021,28,True
Kyrgyzstan,Natural Language Processing,2023,3,True
ASEAN,Natural Language Processing,2025,777,False
Peru,Natural Language Processing,2022,29,True
Morocco,Natural Language Processing,2020,126,True
France,Natural Language Processing,2020,854,True
Czechia,Natural Language Processing,2017,134,True
Nigeria,Natural Language Processing,2025,17,False
Uruguay,Natural Language Processing,2019,7,True
Botswana,Natural Language Processing,2017,2,True
Finland,Natural Language Processing,2016,98,True
South Sudan,Natural Language Processing,2022,1,True
Sudan,Natural Language Processing,2019,11,True
Lesotho,Natural Language Processing,2024,1,False
Iraq,Natural Language Processing,2016,12,True
Greece,Natural Language Processing,2015,66,True
Mexico,Natural Language Processing,2015,79,True
Asia,Natural Language Processing,2016,5185,True
Global Partnership on Artificial Intelligence,Natural Language Processing,2017,9426,True
Montenegro,Natural Language Processing,2015,2,True
India,Natural Language Processing,2017,1174,True
Timor-Leste,Natural Language Processing,2024,1,False
South Africa,Natural Language Processing,2025,52,False
Maldives,Natural Language Processing,2025,3,False
Syria,Robotics,2015,5,True
France,Robotics,2018,1253,True
NATO,Robotics,2020,18150,True
Canada,Robotics,2024,1109,False
Madagascar,Robotics,2024,1,False
Spain,Robotics,2021,842,True
Congo,Robotics,2025,1,False
Ukraine,Robotics,2025,38,False
Paraguay,Robotics,2016,9,True
Japan,Robotics,2016,2961,True
Japan,Robotics,2018,3225,True
Africa,Robotics,2022,745,True
Saudi Arabia,Robotics,2016,68,True
Singapore,Robotics,2016,376,True
Israel,Robotics,2022,206,True
Nigeria,Robotics,2021,74,True
Albania,Robotics,2016,1,True
